"file","parser","ok","error","warnings","n_rows"
"NM_04_102.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_04_102.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_04_102.lst","ofv",TRUE,NA,NA,NA
"NM_04_102.lst","condn",TRUE,NA,NA,NA
"NM_04_103.lst","read_lst_file",TRUE,NA,NA,444
"NM_04_103.lst","thetas",TRUE,NA,NA,9
"NM_04_103.lst","etas",TRUE,NA,NA,3
"NM_04_103.lst","sigmas",TRUE,NA,NA,1
"NM_04_103.lst","ofv",TRUE,NA,NA,NA
"NM_04_103.lst","condn",TRUE,NA,NA,NA
"NM_04_104.lst","read_lst_file",TRUE,NA,NA,1221
"NM_04_104.lst","thetas",TRUE,NA,NA,15
"NM_04_104.lst","etas",TRUE,NA,NA,6
"NM_04_104.lst","sigmas",TRUE,NA,NA,2
"NM_04_104.lst","ofv",TRUE,NA,NA,NA
"NM_04_104.lst","condn",TRUE,NA,NA,NA
"NM_04_105.lst","read_lst_file",TRUE,NA,NA,338
"NM_04_105.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_04_105.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_04_105.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_04_105.lst","ofv",TRUE,NA,NA,NA
"NM_04_105.lst","condn",TRUE,NA,NA,NA
"NM_04_106.lst","read_lst_file",TRUE,NA,NA,618
"NM_04_106.lst","thetas",TRUE,NA,NA,7
"NM_04_106.lst","etas",TRUE,NA,NA,1
"NM_04_106.lst","sigmas",TRUE,NA,NA,1
"NM_04_106.lst","ofv",TRUE,NA,NA,NA
"NM_04_106.lst","condn",TRUE,NA,NA,NA
"NM_04_107.lst","read_lst_file",TRUE,NA,NA,472
"NM_04_107.lst","thetas",TRUE,NA,NA,11
"NM_04_107.lst","etas",TRUE,NA,NA,6
"NM_04_107.lst","sigmas",TRUE,NA,NA,1
"NM_04_107.lst","ofv",TRUE,NA,NA,NA
"NM_04_107.lst","condn",TRUE,NA,NA,NA
"NM_04_108.lst","read_lst_file",TRUE,NA,NA,966
"NM_04_108.lst","thetas",TRUE,NA,NA,12
"NM_04_108.lst","etas",TRUE,NA,NA,5
"NM_04_108.lst","sigmas",TRUE,NA,NA,1
"NM_04_108.lst","ofv",TRUE,NA,NA,NA
"NM_04_108.lst","condn",TRUE,NA,NA,NA
"NM_04_109.lst","read_lst_file",TRUE,NA,NA,501
"NM_04_109.lst","thetas",TRUE,NA,NA,14
"NM_04_109.lst","etas",TRUE,NA,NA,6
"NM_04_109.lst","sigmas",TRUE,NA,NA,1
"NM_04_109.lst","ofv",TRUE,NA,NA,NA
"NM_04_109.lst","condn",TRUE,NA,NA,NA
"NM_04_110.lst","read_lst_file",TRUE,NA,NA,514
"NM_04_110.lst","thetas",TRUE,NA,NA,14
"NM_04_110.lst","etas",TRUE,NA,NA,5
"NM_04_110.lst","sigmas",TRUE,NA,NA,2
"NM_04_110.lst","ofv",TRUE,NA,NA,NA
"NM_04_110.lst","condn",TRUE,NA,NA,NA
"NM_04_111.lst","read_lst_file",TRUE,NA,NA,353
"NM_04_111.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_04_111.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_04_111.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_04_111.lst","ofv",TRUE,NA,NA,NA
"NM_04_111.lst","condn",TRUE,NA,NA,NA
"NM_04_112.lst","read_lst_file",TRUE,NA,NA,752
"NM_04_112.lst","thetas",TRUE,NA,NA,10
"NM_04_112.lst","etas",TRUE,NA,NA,3
"NM_04_112.lst","sigmas",TRUE,NA,NA,1
"NM_04_112.lst","ofv",TRUE,NA,NA,NA
"NM_04_112.lst","condn",TRUE,NA,NA,NA
"NM_04_113.lst","read_lst_file",TRUE,NA,NA,1334
"NM_04_113.lst","thetas",TRUE,NA,NA,19
"NM_04_113.lst","etas",TRUE,NA,NA,6
"NM_04_113.lst","sigmas",TRUE,NA,NA,2
"NM_04_113.lst","ofv",TRUE,NA,NA,NA
"NM_04_113.lst","condn",TRUE,NA,NA,NA
"NM_04_114.lst","read_lst_file",TRUE,NA,NA,485
"NM_04_114.lst","thetas",TRUE,NA,NA,14
"NM_04_114.lst","etas",TRUE,NA,NA,3
"NM_04_114.lst","sigmas",TRUE,NA,NA,2
"NM_04_114.lst","ofv",TRUE,NA,NA,NA
"NM_04_114.lst","condn",TRUE,NA,NA,NA
"NM_04_115.lst","read_lst_file",TRUE,NA,NA,442
"NM_04_115.lst","thetas",TRUE,NA,NA,10
"NM_04_115.lst","etas",TRUE,NA,NA,2
"NM_04_115.lst","sigmas",TRUE,NA,NA,1
"NM_04_115.lst","ofv",TRUE,NA,NA,NA
"NM_04_115.lst","condn",TRUE,NA,NA,NA
"NM_04_116.lst","read_lst_file",TRUE,NA,NA,725
"NM_04_116.lst","thetas",TRUE,NA,NA,8
"NM_04_116.lst","etas",TRUE,NA,NA,3
"NM_04_116.lst","sigmas",TRUE,NA,NA,1
"NM_04_116.lst","ofv",TRUE,NA,NA,NA
"NM_04_116.lst","condn",TRUE,NA,NA,NA
"NM_04_117.lst","read_lst_file",TRUE,NA,NA,498
"NM_04_117.lst","thetas",TRUE,NA,NA,14
"NM_04_117.lst","etas",TRUE,NA,NA,5
"NM_04_117.lst","sigmas",TRUE,NA,NA,1
"NM_04_117.lst","ofv",TRUE,NA,NA,NA
"NM_04_117.lst","condn",TRUE,NA,NA,NA
"NM_04_118.lst","read_lst_file",TRUE,NA,NA,1007
"NM_04_118.lst","thetas",TRUE,NA,NA,14
"NM_04_118.lst","etas",TRUE,NA,NA,5
"NM_04_118.lst","sigmas",TRUE,NA,NA,1
"NM_04_118.lst","ofv",TRUE,NA,NA,NA
"NM_04_118.lst","condn",TRUE,NA,NA,NA
"NM_04_119.lst","read_lst_file",TRUE,NA,NA,507
"NM_04_119.lst","thetas",TRUE,NA,NA,14
"NM_04_119.lst","etas",TRUE,NA,NA,5
"NM_04_119.lst","sigmas",TRUE,NA,NA,2
"NM_04_119.lst","ofv",TRUE,NA,NA,NA
"NM_04_119.lst","condn",TRUE,NA,NA,NA
"NM_04_120.lst","read_lst_file",TRUE,NA,NA,363
"NM_04_120.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_04_120.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_04_120.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_04_120.lst","ofv",TRUE,NA,NA,NA
"NM_04_120.lst","condn",TRUE,NA,NA,NA
"NM_05_005.lst","read_lst_file",TRUE,NA,NA,676
"NM_05_005.lst","thetas",TRUE,NA,NA,8
"NM_05_005.lst","etas",TRUE,NA,NA,2
"NM_05_005.lst","sigmas",TRUE,NA,NA,1
"NM_05_005.lst","ofv",TRUE,NA,NA,NA
"NM_05_005.lst","condn",TRUE,NA,NA,NA
"NM_05_006.lst","read_lst_file",TRUE,NA,NA,665
"NM_05_006.lst","thetas",TRUE,NA,NA,5
"NM_05_006.lst","etas",TRUE,NA,NA,3
"NM_05_006.lst","sigmas",TRUE,NA,NA,1
"NM_05_006.lst","ofv",TRUE,NA,NA,NA
"NM_05_006.lst","condn",TRUE,NA,NA,NA
"NM_05_007.lst","read_lst_file",TRUE,NA,NA,1173
"NM_05_007.lst","thetas",TRUE,NA,NA,13
"NM_05_007.lst","etas",TRUE,NA,NA,5
"NM_05_007.lst","sigmas",TRUE,NA,NA,2
"NM_05_007.lst","ofv",TRUE,NA,NA,NA
"NM_05_007.lst","condn",TRUE,NA,NA,NA
"NM_05_008.lst","read_lst_file",TRUE,NA,NA,842
"NM_05_008.lst","thetas",TRUE,NA,NA,8
"NM_05_008.lst","etas",TRUE,NA,NA,4
"NM_05_008.lst","sigmas",TRUE,NA,NA,2
"NM_05_008.lst","ofv",TRUE,NA,NA,NA
"NM_05_008.lst","condn",TRUE,NA,NA,NA
"NM_05_009.lst","read_lst_file",TRUE,NA,NA,966
"NM_05_009.lst","thetas",TRUE,NA,NA,12
"NM_05_009.lst","etas",TRUE,NA,NA,5
"NM_05_009.lst","sigmas",TRUE,NA,NA,1
"NM_05_009.lst","ofv",TRUE,NA,NA,NA
"NM_05_009.lst","condn",TRUE,NA,NA,NA
"NM_05_010.lst","read_lst_file",TRUE,NA,NA,730
"NM_05_010.lst","thetas",TRUE,NA,NA,9
"NM_05_010.lst","etas",TRUE,NA,NA,2
"NM_05_010.lst","sigmas",TRUE,NA,NA,2
"NM_05_010.lst","ofv",TRUE,NA,NA,NA
"NM_05_010.lst","condn",TRUE,NA,NA,NA
"NM_05_011.lst","read_lst_file",TRUE,NA,NA,504
"NM_05_011.lst","thetas",TRUE,NA,NA,16
"NM_05_011.lst","etas",TRUE,NA,NA,5
"NM_05_011.lst","sigmas",TRUE,NA,NA,1
"NM_05_011.lst","ofv",TRUE,NA,NA,NA
"NM_05_011.lst","condn",TRUE,NA,NA,NA
"NM_05_012.lst","read_lst_file",TRUE,NA,NA,500
"NM_05_012.lst","thetas",TRUE,NA,NA,14
"NM_05_012.lst","etas",TRUE,NA,NA,5
"NM_05_012.lst","sigmas",TRUE,NA,NA,1
"NM_05_012.lst","ofv",TRUE,NA,NA,NA
"NM_05_012.lst","condn",TRUE,NA,NA,NA
"NM_05_013.lst","read_lst_file",TRUE,NA,NA,510
"NM_05_013.lst","thetas",TRUE,NA,NA,13
"NM_05_013.lst","etas",TRUE,NA,NA,5
"NM_05_013.lst","sigmas",TRUE,NA,NA,2
"NM_05_013.lst","ofv",TRUE,NA,NA,NA
"NM_05_013.lst","condn",TRUE,NA,NA,NA
"NM_05_014.lst","read_lst_file",TRUE,NA,NA,998
"NM_05_014.lst","thetas",TRUE,NA,NA,13
"NM_05_014.lst","etas",TRUE,NA,NA,5
"NM_05_014.lst","sigmas",TRUE,NA,NA,1
"NM_05_014.lst","ofv",TRUE,NA,NA,NA
"NM_05_014.lst","condn",TRUE,NA,NA,NA
"NM_05_015.lst","read_lst_file",TRUE,NA,NA,689
"NM_05_015.lst","thetas",TRUE,NA,NA,9
"NM_05_015.lst","etas",TRUE,NA,NA,2
"NM_05_015.lst","sigmas",TRUE,NA,NA,1
"NM_05_015.lst","ofv",TRUE,NA,NA,NA
"NM_05_015.lst","condn",TRUE,NA,NA,NA
"NM_05_016.lst","read_lst_file",TRUE,NA,NA,345
"NM_05_016.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_05_016.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_05_016.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_05_016.lst","ofv",TRUE,NA,NA,NA
"NM_05_016.lst","condn",TRUE,NA,NA,NA
"NM_05_017.lst","read_lst_file",TRUE,NA,NA,1177
"NM_05_017.lst","thetas",TRUE,NA,NA,15
"NM_05_017.lst","etas",TRUE,NA,NA,6
"NM_05_017.lst","sigmas",TRUE,NA,NA,1
"NM_05_017.lst","ofv",TRUE,NA,NA,NA
"NM_05_017.lst","condn",TRUE,NA,NA,NA
"NM_05_018.lst","read_lst_file",TRUE,NA,NA,1402
"NM_05_018.lst","thetas",TRUE,NA,NA,15
"NM_05_018.lst","etas",TRUE,NA,NA,6
"NM_05_018.lst","sigmas",TRUE,NA,NA,2
"NM_05_018.lst","ofv",TRUE,NA,NA,NA
"NM_05_018.lst","condn",TRUE,NA,NA,NA
"NM_05_019.lst","read_lst_file",TRUE,NA,NA,524
"NM_05_019.lst","thetas",TRUE,NA,NA,17
"NM_05_019.lst","etas",TRUE,NA,NA,5
"NM_05_019.lst","sigmas",TRUE,NA,NA,2
"NM_05_019.lst","ofv",TRUE,NA,NA,NA
"NM_05_019.lst","condn",TRUE,NA,NA,NA
"NM_05_020.lst","read_lst_file",TRUE,NA,NA,499
"NM_05_020.lst","thetas",TRUE,NA,NA,13
"NM_05_020.lst","etas",TRUE,NA,NA,5
"NM_05_020.lst","sigmas",TRUE,NA,NA,2
"NM_05_020.lst","ofv",TRUE,NA,NA,NA
"NM_05_020.lst","condn",TRUE,NA,NA,NA
"NM_05_021.lst","read_lst_file",TRUE,NA,NA,526
"NM_05_021.lst","thetas",TRUE,NA,NA,13
"NM_05_021.lst","etas",TRUE,NA,NA,6
"NM_05_021.lst","sigmas",TRUE,NA,NA,2
"NM_05_021.lst","ofv",TRUE,NA,NA,NA
"NM_05_021.lst","condn",TRUE,NA,NA,NA
"NM_05_022.lst","read_lst_file",TRUE,NA,NA,766
"NM_05_022.lst","thetas",TRUE,NA,NA,8
"NM_05_022.lst","etas",TRUE,NA,NA,3
"NM_05_022.lst","sigmas",TRUE,NA,NA,2
"NM_05_022.lst","ofv",TRUE,NA,NA,NA
"NM_05_022.lst","condn",TRUE,NA,NA,NA
"NM_05_023.lst","read_lst_file",TRUE,NA,NA,499
"NM_05_023.lst","thetas",TRUE,NA,NA,13
"NM_05_023.lst","etas",TRUE,NA,NA,6
"NM_05_023.lst","sigmas",TRUE,NA,NA,2
"NM_05_023.lst","ofv",TRUE,NA,NA,NA
"NM_05_023.lst","condn",TRUE,NA,NA,NA
"NM_05_024.lst","read_lst_file",TRUE,NA,NA,1094
"NM_05_024.lst","thetas",TRUE,NA,NA,12
"NM_05_024.lst","etas",TRUE,NA,NA,6
"NM_05_024.lst","sigmas",TRUE,NA,NA,1
"NM_05_024.lst","ofv",TRUE,NA,NA,NA
"NM_05_024.lst","condn",TRUE,NA,NA,NA
"NM_05_025.lst","read_lst_file",TRUE,NA,NA,727
"NM_05_025.lst","thetas",TRUE,NA,NA,6
"NM_05_025.lst","etas",TRUE,NA,NA,2
"NM_05_025.lst","sigmas",TRUE,NA,NA,2
"NM_05_025.lst","ofv",TRUE,NA,NA,NA
"NM_05_025.lst","condn",TRUE,NA,NA,NA
"NM_05_026.lst","read_lst_file",TRUE,NA,NA,675
"NM_05_026.lst","thetas",TRUE,NA,NA,8
"NM_05_026.lst","etas",TRUE,NA,NA,2
"NM_05_026.lst","sigmas",TRUE,NA,NA,1
"NM_05_026.lst","ofv",TRUE,NA,NA,NA
"NM_05_026.lst","condn",TRUE,NA,NA,NA
"NM_05_027.lst","read_lst_file",TRUE,NA,NA,328
"NM_05_027.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_05_027.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_05_027.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_05_027.lst","ofv",TRUE,NA,NA,NA
"NM_05_027.lst","condn",TRUE,NA,NA,NA
"NM_05_028.lst","read_lst_file",TRUE,NA,NA,317
"NM_05_028.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_05_028.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_05_028.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_05_028.lst","ofv",TRUE,NA,NA,NA
"NM_05_028.lst","condn",TRUE,NA,NA,NA
"NM_05_029.lst","read_lst_file",TRUE,NA,NA,745
"NM_05_029.lst","thetas",TRUE,NA,NA,10
"NM_05_029.lst","etas",TRUE,NA,NA,3
"NM_05_029.lst","sigmas",TRUE,NA,NA,1
"NM_05_029.lst","ofv",TRUE,NA,NA,NA
"NM_05_029.lst","condn",TRUE,NA,NA,NA
"NM_05_030.lst","read_lst_file",TRUE,NA,NA,674
"NM_05_030.lst","thetas",TRUE,NA,NA,6
"NM_05_030.lst","etas",TRUE,NA,NA,2
"NM_05_030.lst","sigmas",TRUE,NA,NA,2
"NM_05_030.lst","ofv",TRUE,NA,NA,NA
"NM_05_030.lst","condn",TRUE,NA,NA,NA
"NM_05_033.lst","read_lst_file",TRUE,NA,NA,480
"NM_05_033.lst","thetas",TRUE,NA,NA,13
"NM_05_033.lst","etas",TRUE,NA,NA,5
"NM_05_033.lst","sigmas",TRUE,NA,NA,2
"NM_05_033.lst","ofv",TRUE,NA,NA,NA
"NM_05_033.lst","condn",TRUE,NA,NA,NA
"NM_05_034.lst","read_lst_file",TRUE,NA,NA,107
"NM_05_034.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_05_034.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_05_034.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_05_034.lst","ofv",TRUE,NA,NA,NA
"NM_05_034.lst","condn",TRUE,NA,NA,NA
"NM_05_035.lst","read_lst_file",TRUE,NA,NA,784
"NM_05_035.lst","thetas",TRUE,NA,NA,8
"NM_05_035.lst","etas",TRUE,NA,NA,4
"NM_05_035.lst","sigmas",TRUE,NA,NA,1
"NM_05_035.lst","ofv",TRUE,NA,NA,NA
"NM_05_035.lst","condn",TRUE,NA,NA,NA
"NM_05_036.lst","read_lst_file",TRUE,NA,NA,882
"NM_05_036.lst","thetas",TRUE,NA,NA,10
"NM_05_036.lst","etas",TRUE,NA,NA,4
"NM_05_036.lst","sigmas",TRUE,NA,NA,2
"NM_05_036.lst","ofv",TRUE,NA,NA,NA
"NM_05_036.lst","condn",TRUE,NA,NA,NA
"NM_05_037.lst","read_lst_file",TRUE,NA,NA,907
"NM_05_037.lst","thetas",TRUE,NA,NA,9
"NM_05_037.lst","etas",TRUE,NA,NA,5
"NM_05_037.lst","sigmas",TRUE,NA,NA,1
"NM_05_037.lst","ofv",TRUE,NA,NA,NA
"NM_05_037.lst","condn",TRUE,NA,NA,NA
"NM_05_038.lst","read_lst_file",TRUE,NA,NA,459
"NM_05_038.lst","thetas",TRUE,NA,NA,10
"NM_05_038.lst","etas",TRUE,NA,NA,3
"NM_05_038.lst","sigmas",TRUE,NA,NA,1
"NM_05_038.lst","ofv",TRUE,NA,NA,NA
"NM_05_038.lst","condn",TRUE,NA,NA,NA
"NM_05_039.lst","read_lst_file",TRUE,NA,NA,101
"NM_05_039.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_05_039.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_05_039.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_05_039.lst","ofv",TRUE,NA,NA,NA
"NM_05_039.lst","condn",TRUE,NA,NA,NA
"NM_05_040.lst","read_lst_file",TRUE,NA,NA,534
"NM_05_040.lst","thetas",TRUE,NA,NA,16
"NM_05_040.lst","etas",TRUE,NA,NA,6
"NM_05_040.lst","sigmas",TRUE,NA,NA,2
"NM_05_040.lst","ofv",TRUE,NA,NA,NA
"NM_05_040.lst","condn",TRUE,NA,NA,NA
"NM_05_041.lst","read_lst_file",TRUE,NA,NA,994
"NM_05_041.lst","thetas",TRUE,NA,NA,11
"NM_05_041.lst","etas",TRUE,NA,NA,5
"NM_05_041.lst","sigmas",TRUE,NA,NA,2
"NM_05_041.lst","ofv",TRUE,NA,NA,NA
"NM_05_041.lst","condn",TRUE,NA,NA,NA
"NM_05_042.lst","read_lst_file",TRUE,NA,NA,1352
"NM_05_042.lst","thetas",TRUE,NA,NA,13
"NM_05_042.lst","etas",TRUE,NA,NA,6
"NM_05_042.lst","sigmas",TRUE,NA,NA,2
"NM_05_042.lst","ofv",TRUE,NA,NA,NA
"NM_05_042.lst","condn",TRUE,NA,NA,NA
"NM_05_043.lst","read_lst_file",TRUE,NA,NA,1137
"NM_05_043.lst","thetas",TRUE,NA,NA,14
"NM_05_043.lst","etas",TRUE,NA,NA,6
"NM_05_043.lst","sigmas",TRUE,NA,NA,1
"NM_05_043.lst","ofv",TRUE,NA,NA,NA
"NM_05_043.lst","condn",TRUE,NA,NA,NA
"NM_05_044.lst","read_lst_file",TRUE,NA,NA,115
"NM_05_044.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_05_044.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_05_044.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_05_044.lst","ofv",TRUE,NA,NA,NA
"NM_05_044.lst","condn",TRUE,NA,NA,NA
"NM_05_045.lst","read_lst_file",TRUE,NA,NA,483
"NM_05_045.lst","thetas",TRUE,NA,NA,11
"NM_05_045.lst","etas",TRUE,NA,NA,6
"NM_05_045.lst","sigmas",TRUE,NA,NA,1
"NM_05_045.lst","ofv",TRUE,NA,NA,NA
"NM_05_045.lst","condn",TRUE,NA,NA,NA
"NM_05_046.lst","read_lst_file",TRUE,NA,NA,1044
"NM_05_046.lst","thetas",TRUE,NA,NA,11
"NM_05_046.lst","etas",TRUE,NA,NA,6
"NM_05_046.lst","sigmas",TRUE,NA,NA,1
"NM_05_046.lst","ofv",TRUE,NA,NA,NA
"NM_05_046.lst","condn",TRUE,NA,NA,NA
"NM_05_047.lst","read_lst_file",TRUE,NA,NA,1060
"NM_05_047.lst","thetas",TRUE,NA,NA,16
"NM_05_047.lst","etas",TRUE,NA,NA,5
"NM_05_047.lst","sigmas",TRUE,NA,NA,1
"NM_05_047.lst","ofv",TRUE,NA,NA,NA
"NM_05_047.lst","condn",TRUE,NA,NA,NA
"NM_05_048.lst","read_lst_file",TRUE,NA,NA,1007
"NM_05_048.lst","thetas",TRUE,NA,NA,14
"NM_05_048.lst","etas",TRUE,NA,NA,5
"NM_05_048.lst","sigmas",TRUE,NA,NA,1
"NM_05_048.lst","ofv",TRUE,NA,NA,NA
"NM_05_048.lst","condn",TRUE,NA,NA,NA
"NM_05_049.lst","read_lst_file",TRUE,NA,NA,828
"NM_05_049.lst","thetas",TRUE,NA,NA,10
"NM_05_049.lst","etas",TRUE,NA,NA,4
"NM_05_049.lst","sigmas",TRUE,NA,NA,1
"NM_05_049.lst","ofv",TRUE,NA,NA,NA
"NM_05_049.lst","condn",TRUE,NA,NA,NA
"NM_05_050.lst","read_lst_file",TRUE,NA,NA,443
"NM_05_050.lst","thetas",TRUE,NA,NA,9
"NM_05_050.lst","etas",TRUE,NA,NA,2
"NM_05_050.lst","sigmas",TRUE,NA,NA,2
"NM_05_050.lst","ofv",TRUE,NA,NA,NA
"NM_05_050.lst","condn",TRUE,NA,NA,NA
"NM_05_051.lst","read_lst_file",TRUE,NA,NA,759
"NM_05_051.lst","thetas",TRUE,NA,NA,10
"NM_05_051.lst","etas",TRUE,NA,NA,3
"NM_05_051.lst","sigmas",TRUE,NA,NA,1
"NM_05_051.lst","ofv",TRUE,NA,NA,NA
"NM_05_051.lst","condn",TRUE,NA,NA,NA
"NM_05_053.lst","read_lst_file",TRUE,NA,NA,86
"NM_05_053.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_05_053.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_05_053.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_05_053.lst","ofv",TRUE,NA,NA,NA
"NM_05_053.lst","condn",TRUE,NA,NA,NA
"NM_05_054.lst","read_lst_file",TRUE,NA,NA,839
"NM_05_054.lst","thetas",TRUE,NA,NA,10
"NM_05_054.lst","etas",TRUE,NA,NA,4
"NM_05_054.lst","sigmas",TRUE,NA,NA,1
"NM_05_054.lst","ofv",TRUE,NA,NA,NA
"NM_05_054.lst","condn",TRUE,NA,NA,NA
"NM_05_055.lst","read_lst_file",TRUE,NA,NA,656
"NM_05_055.lst","thetas",TRUE,NA,NA,7
"NM_05_055.lst","etas",TRUE,NA,NA,2
"NM_05_055.lst","sigmas",TRUE,NA,NA,1
"NM_05_055.lst","ofv",TRUE,NA,NA,NA
"NM_05_055.lst","condn",TRUE,NA,NA,NA
"NM_05_056.lst","read_lst_file",TRUE,NA,NA,91
"NM_05_056.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_05_056.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_05_056.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_05_056.lst","ofv",TRUE,NA,NA,NA
"NM_05_056.lst","condn",TRUE,NA,NA,NA
"NM_05_057.lst","read_lst_file",TRUE,NA,NA,462
"NM_05_057.lst","thetas",TRUE,NA,NA,11
"NM_05_057.lst","etas",TRUE,NA,NA,2
"NM_05_057.lst","sigmas",TRUE,NA,NA,2
"NM_05_057.lst","ofv",TRUE,NA,NA,NA
"NM_05_057.lst","condn",TRUE,NA,NA,NA
"NM_05_058.lst","read_lst_file",TRUE,NA,NA,674
"NM_05_058.lst","thetas",TRUE,NA,NA,8
"NM_05_058.lst","etas",TRUE,NA,NA,1
